post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:Size,attribute_data:Size,attribute:lemon,attribute_data:lemon
"NYEOR EJUH - Jamu Untuk Sapi dan Kambing Beli 3 Gratis 1 Ekstrak Gula Asli.",nyeor-ejuh-jamu-untuk-sapi-dan-kambing-beli-3-gratis-1-ekstrak-gula-asli,,336,"<strong>JAMU NYEOR EJUH ORIGINAL ASLI BUKAN KW</strong>

Untuk Sapi,kerbau,kambing,domba,dan kuda

PENGIRIMAN SETIAP HARI TANPA LIBUR

PROMO BELI 3 GRATIS 1 BUNGKUS EXSTRA KELAPA

Distributor pertama dan pengiriman langsung dari gudang sehingga kualitas lebih baik

Jamu sapi alami josss tanpa efek samping terbuat dari bahan dan rempah alami dan jamu ini tidak bau pasti sapi mau

<strong>(FUNGSI DAN KHASIAT) :</strong>
<ul>
 	<li>Nafsu makan tinggi (semua rumput di makan)</li>
 	<li>Gemuk</li>
 	<li>Bulu bagus dan halus</li>
 	<li>Kotoran kecil (tidak mencret)</li>
 	<li>Tidak cacingan</li>
 	<li>Air susu deras</li>
 	<li>Nambah Nutrisi</li>
 	<li>Terhindar dari penyakit</li>
 	<li>Membantu pertumbuhan dg baik</li>
 	<li>Untuk indukan bagus supaya pedet sehat dan pertumbuhannya cepat</li>
</ul>
<strong>(CARA PAKAI) :</strong>
<ul>
 	<li>Campurkan langsung ke air minumnya</li>
 	<li>Bisa di Campurkan dengan comboran</li>
 	<li>Bisa di beri garam agar sapi tambah doyan</li>
 	<li>Campur gula merah lebih bagus</li>
 	<li>Usahakan pemakain rutin setiap hari 1X</li>
</ul>
<strong>(TAKARAN/DOSIS) :</strong>

1 . Sapi dewasa jantan maupun betina 1 bungkus dijadikan 10x minum ( 6-7 sendok makan)

2. Sapi pedet atau anakan 1 bungkus dijadikan 15-20x minum ( 3 sendok makan )

3. Untuk sapi sedang 1 bungkus dijadikan 10-15x minum ( 4-5 sendok makan )

4. Untuk sapi hamil muda 1- 2 bulan maka 1 bungkus di jadikan 20x minum ( 2-3 sendok makan )

5. Sapi hamil tua atau hampir melahirkan 1 bungkus jamu dijadikan 10x ( 6-7 sendok makan ) agar air susu sapi deras dan pedet sehat

6. Untuk kambing 1 bungkus dijadikan 20x ( 2-3 makan )

7. Untuk kambing 1 bks jdikn 20x minum

<strong>Keunggulan beli di toko kami :</strong>

1. produk original (asli)

2. pengiriman cepat

3. pengiriman tanpa libur

4. pesan hari ini di kirim hari ini juga

5. stok ready semua

6. barang langsung dari gudang

7. dapat bonus

8. fast respon

9. pilihan jasa kirim tergantung kemauan pembeli

<strong>Di produksi oleh :</strong>

PJ.LARIS MANIS SUBUR MAKMUR ABADI",,Published,,0,"2026-07-02 17:28:27",1,open,TTS00176,,,no,no,,35000,,1000,10,17,8,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Jamu-Sapi-Dan-Kambing-Nyeor-Ejuh.png ! alt :  ! title : Jamu-Sapi-Dan-Kambing-Nyeor-Ejuh.png ! desc :  ! caption : ",,http://localhost:8000/product/nyeor-ejuh-jamu-untuk-sapi-dan-kambing-beli-3-gratis-1-ekstrak-gula-asli/,0,,,simple,outofstock,"Jamu Ternak",,,,,,,
"MIX MASTER LQ PREMIX LAYER - Premix Cair Multivitamin dan Mineral Lengkap Untuk Ayam Petelur, Layer.",mix-master-lq-premix-layer-premix-cair-multivitamin-dan-mineral-lengkap-untuk-ayam-petelur-layer,,337,"<strong>MIX MASTER PREMIX LQ LAYER</strong>

Premix cair yang mengandung multivitamin dan mineral yang bermanfaat sebagai Feed Suplemen untuk Ayam Layer (Petelur).

<strong>INDIKASI:</strong>

1. Meningkatkan produksi telur.

2. Meningkatkan berat telur.

3. Kerabang lebih tebal dan cokelat.

4. Memperbaiki kualitas pakan.

5. Mengeringkan dan mengurangi bau kotoran.

<strong>DOSIS:</strong>

1ml setiap 4-6 liter air minum.

<strong>KEMASAN</strong>: 1 liter.",,Published,,0,"2026-07-02 17:28:27",1,open,TTS00177,,,no,no,,280000,,1200,9,9,23,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Mix-Master-LQ-Layer-1-L-_-CTSI.png ! alt :  ! title : Mix-Master-LQ-Layer-1-L-_-CTSI.png ! desc :  ! caption : ",,http://localhost:8000/product/mix-master-lq-premix-layer-premix-cair-multivitamin-dan-mineral-lengkap-untuk-ayam-petelur-layer/,0,,,simple,,"Premix Unggas",,,,,,,
"Dexapros Inj 100 ml / Vadco",dexapros-inj-100-ml-vadco,,343,"<strong>DEXAPROS INJ 100 ML</strong>

<strong>INDIKASI:</strong>

Sebagai anti inflamasi pada sapi, domba, kambing, pedet, babi, anjing dan kucing.

<strong>DOSIS DAN CARA PEMAKAIAN:</strong>
<ul>
 	<li>Sapi : 5 - 15 ml</li>
 	<li>Domba, kambing, Pedet, dan Babi : 1 - 2.5 ml</li>
 	<li>Anjing : 0,25 - 1 ml</li>
 	<li>Kucing : 0,25 ml</li>
</ul>",,Published,,0,"2026-07-02 17:28:50",1,open,TTS00178,,,no,no,,85000,,250,6,12,6,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Dexapros-Inj-100-ml-_-Vadco.png ! alt :  ! title : Dexapros-Inj-100-ml-_-Vadco.png ! desc :  ! caption : ",,http://localhost:8000/product/dexapros-inj-100-ml-vadco/,0,,,simple,outofstock,"Antibiotik & Anti Inflamasi",,,,,,,
"IMIDOX 120 BY AGROVET - Antiprotozoal Hematicide Agent Untuk Hewan Ternak.",imidox-120-by-agrovet-antiprotozoal-hematicide-agent-untuk-hewan-ternak,,344,"<strong>IMIDOX 120 20 ML</strong>

<strong>DOSIS</strong>

<strong>Piroplasmosis:</strong>
<ul>
 	<li>Sapi, Domba dan Kambing : 1 ml/100 kg</li>
 	<li>Kuda : 2 mL/100 kg</li>
 	<li>Anjing dan Kucing : 0,25 mL/10 kg.</li>
</ul>
<strong>Anaplasmosis dan piroanaplasmosis:</strong>
<ul>
 	<li>Sapi, domba dan kambing : 2,5 mL/100 kg</li>
</ul>
<strong>Ehrlichiosis:</strong>
<ul>
 	<li>Anjing : 0,5 mL/10 kg bb</li>
</ul>
<strong>Cytau.xzoonosis:</strong>
<ul>
 	<li>Kucing : 0,2 mL/10 kg bb</li>
</ul>
Terapkan melalui rute intramuskular pada kuda, dan sebaiknya subkutan di daerah punggung sapi, domba, kambing, anjing dan kucing.",,Published,,0,"2026-07-02 17:28:50",1,open,TTS00179,,,no,no,,292000,,85,5,9,5,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Imidox-120-_-Agrovet.png ! alt :  ! title : Imidox-120-_-Agrovet.png ! desc :  ! caption : ",,http://localhost:8000/product/imidox-120-by-agrovet-antiprotozoal-hematicide-agent-untuk-hewan-ternak/,0,,,simple,,"Obat Ternak",,,,,,,
"ALAT SUNTIK OTOMATIS 2 ML BAHAN STAINLIS - Alat Suntik Vaksin Otomatis Untuk Unggas, DLL.",alat-suntik-otomatis-2-ml-bahan-stainlis-alat-suntik-vaksin-otomatis-untuk-unggas-dll,,345,"<strong>Keunggulan Produk:</strong>
<ul>
 	<li>Bisa melakukan suntikan kepada ternak berulang kali tanpa berhenti karena ada selang yang bisa disambungkan langsung ke obat vaksin sehingga anda tidak perlu mengisi obat berulang kali.</li>
 	<li>Volume suntikan bisa di stel sesuai dengan kebutuhan (0.2ml - 2ml per Suntikan)</li>
 	<li>Terbuat dari aluminium yang alat ini tidak akan berkarat dan awet dipakai.</li>
</ul>
<strong>Spesifikasi Produk:</strong>

<strong>Nama Produk:</strong> Alat Suntik Injeksi Vaksin Otomatis Kontinyu Hewan Ternak Ayam Petelur Broiler/Babi/Sapi

<strong>Bahan:</strong> Pegangan Nilon + Body Aluminium

Cocok untuk Vaksin Ayam / Bebek / Angsa",,Published,,0,"2026-07-02 17:28:50",1,open,TTS00183,,,no,no,,151000,,200,12,21,6,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Alat-Suntik-Otomatis-2-ml.png ! alt :  ! title : Alat-Suntik-Otomatis-2-ml.png ! desc :  ! caption : ",,http://localhost:8000/product/alat-suntik-otomatis-2-ml-bahan-stainlis-alat-suntik-vaksin-otomatis-untuk-unggas-dll/,0,,,simple,outofstock,"Perlengakapan Ternak",,,,,,,
"IMECTIN 100 ML - Untuk Ektoparasit Dan Endoparasi Like Ivomec Super Dan Intermectin Super.",imectin-100-ml-untuk-ektoparasit-dan-endoparasi-like-ivomec-super-dan-intermectin-super,,346,"<strong>IMECTIN 100 ML</strong>

<strong>DOSIS DAN CARA PAKAI</strong>
<ul>
 	<li>Sapi 2 ml/100 kg BB</li>
 	<li>Domba, kambing 1 ml/50 Kg BB</li>
 	<li>Babi 1 ml/33 kg BB</li>
 	<li>Anjing, kucing dan kelinci 0,05-0,1 ml/5 kg BB</li>
</ul>
Ulangan untuk anjing dapat dilakukan setelah satu bulan (ekto.para.sit)

<strong>KEMASAN</strong>

100 ml",,Published,,0,"2026-07-02 17:28:50",1,open,TTS00184,,,no,no,,132500,,250,6,12,6,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Imectin-_-100-ml-ISSU.png ! alt :  ! title : Imectin-_-100-ml-ISSU.png ! desc :  ! caption : ",,http://localhost:8000/product/imectin-100-ml-untuk-ektoparasit-dan-endoparasi-like-ivomec-super-dan-intermectin-super/,0,,,simple,outofstock,"Obat Ternak",,,,,,,
"ZINC BACITRACIN 1 KG - QILU AGP - Untuk Pemacu Pertumbuhan Ternak Dan Broiler.",zinc-bacitracin-1-kg-qilu-agp-untuk-pemacu-pertumbuhan-ternak-dan-broiler,,347,"<strong>Bacitracin Zinc Premix</strong> adalah antibakteri untuk menghambat sintesis mucopeptida dengan menghalangi reaksi Phosphorylase-Catalyzer Non-Spesifik. Aplikasi klinis mampu berinteraksi secara sinergis ketika berkoordinasi dengan golongan antibiotik Penicilin, Streptomycin, Neomycin serta Colistin yang memiliki efek antagonis dengan Terramycin, Chlortetracyline, Kitasamycin, Enramycin, Virginiamycin dan Olaquindox.

<strong>INDIKASI</strong>

Sebagai pemacu pertumbuhan ternak, seperti; Sapi, Babi dan Unggas

<strong>DOSIS DAN ATURAN PAKAI</strong>

<strong>Dosis Normal</strong>

<strong>Unggas</strong>

Fase Starter: 1kg/ton pakan

Fase Grower: 500g/ton pakan

Fase Finisher: 300g/ton pakan

<strong>Babi</strong>

Fase Pertumbuhan: 2kg/ton pakan

Fase Penggemukan: 1kg/ton pakan

<strong>Sapi</strong>

Fase Pertumbuhan: 1kg/ton pakan

Fase Penggemukan: 500g/ton pakan

<strong>Dosis Umum</strong>

0.7-1.3kg/ton pakan selama 5-7 hari berturut

<strong>KOMPOSISI</strong>
<ul>
 	<li>Tiap kg mengandung:</li>
 	<li>Bacitracin Zinc...150g</li>
 	<li>Excipient to........100%</li>
</ul>
<strong>PRODUK ORIGIN</strong>

Qilu Pharma Co. Ltd.

REPACKAGE

Pack 500g",,Published,,0,"2026-07-02 17:28:51",1,open,TTS00185,,,no,no,,64000,,1000,7,29,16,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Zinc-Bacitracin-_-1-kg.png ! alt :  ! title : Zinc-Bacitracin-_-1-kg.png ! desc :  ! caption : ",,http://localhost:8000/product/zinc-bacitracin-1-kg-qilu-agp-untuk-pemacu-pertumbuhan-ternak-dan-broiler/,0,,,simple,outofstock,"Premix Ternak|Vitamin & Suplemen Ternak & Unggas",,,,,,,
"BIODIN INJ 50 ML - Penguat Otot dan Metabolisme Daya Tahan Tubuh Hewan Ternak.",biodin-inj-50-ml-penguat-otot-dan-metabolisme-daya-tahan-tubuh-hewan-ternak,,348,"<strong>Jenis hewan :</strong> Sapi, kuda, domba, kambing, babi, anjing, kucing, ayam aduan

<strong>Kandungan :</strong> Berfungsi memperbaiki proses metabolisme tubuh hewan sehingga meningkatkan kerja otot menjadi lebih baik dan daya tahan tubuh hewan lebih prima.

<strong>Spesifikasi obat : </strong>
<ul>
 	<li>Adenosin Triphosphat, sebagai energi cadangan siap pakai, berperan penting dalam proses metabolisme sel tubuh hewan.</li>
 	<li>Garam Aspartarte, berperan dalam mengatur keseimbangan ion-ion tubuh pada proses metabolisme sel tubuh hewan.</li>
 	<li>Sodium selenite, sangat berperan dalam mengatur reaksi enzimatis pada proses metabolisme sel &amp; berfungsi juga sebagai antioksidan.</li>
 	<li>Vitamin B12, berperan pada proses metabolisme tubuh hewan.</li>
</ul>
<strong>Indikasi : </strong>

Digunakan sebagai roboransia tubuh hewan secara umum, khususnya pada peningkatan kerja otot semua species hewan terutama pada keadaan :
<ul>
 	<li>Kelelahan sebelum &amp; sesudah transportasi,</li>
 	<li>Kelemahan akibat proses melahirkan,</li>
 	<li>Kekakuan otot pada semua hewan,</li>
 	<li>Keadaan myophati &amp; myositis akut pada hewan,</li>
 	<li>Menjaga stamina tetap prima pada hewan</li>
</ul>
<strong>Dosis pemakaian :</strong>
<ul>
 	<li>Sapi, kuda : 20 ml,</li>
 	<li>Anak sapi, anak kuda : 5-10 ml,</li>
 	<li>Domba, kambing, babi, anjing : 2-5 ml,</li>
 	<li>Kucing, ayam aduan : 1 ml.</li>
</ul>
Biodin dapat diberikan 3-4x suntikan.

Suntikan diberikan secara intramuskuler &amp; intravenosa.

Pemberian tiap 2-5 hari sekali.

<strong>Kemasan :</strong> Botol 50ml",,Published,,0,"2026-07-02 17:28:51",1,open,TTS00186,,,no,no,,58650,,150,7,10,7,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Biodin-_-50-ml.png ! alt :  ! title : Biodin-_-50-ml.png ! desc :  ! caption : ",,http://localhost:8000/product/biodin-inj-50-ml-penguat-otot-dan-metabolisme-daya-tahan-tubuh-hewan-ternak/,0,,,simple,,"Desinfektan & Antiseptik",,,,,,,
"NUTRINOS 1 KG - Susu Pengganti Susu Induk Dalam Kemasan Untuk Hewan Ternak.",nutrinos-1-kg-susu-pengganti-susu-induk-dalam-kemasan-untuk-hewan-ternak,,354,"<strong>NUTRINOS KEMASAN 1KG</strong>

Nutrinos 1kg adalah Feed Suplement berupa Susu Bubuk yang mengandung Nutrisi Mikro Lengkap terdiri dari Protein, Mineral, Asam Amino dan Multivitamin yang diformulasikan khusus untuk Hewan Ternak.  Maxinos berfungsi sebagai bahan tambahan yang diminumkan dan dicampurkan ke dalam Campuran Ransum Ternak dengan tujuan meningkatkan mutu pakan sehingga dapat memenuhi kebutuhan Gizi Ternak Harian serta menunjang kepada Produksi seperti Penggemukan, Pemerahan, &amp; Pertumbuhan.  Maxinos dapat diberikan kepada hewan &amp; bebagai macam Ternak seperti Kucing, Anjing, Babi, Sapi, Kuda, Domba, Kambing, Unggas hingga Ikan.

<strong>INDIKASI: </strong>
<ul>
 	<li>Meningkatkan Nafsu Makan Hewan Ternak &amp; Memperbaiki Metabbolisme Tubuh.</li>
 	<li>Mempercepat Pertumbuhan Hewan Ternak</li>
 	<li>Mencegah Penyakit akibat Defisiensi Nutrisi</li>
 	<li>Meningkatkan Efisiensi Penggunaan Pakan sehingga mampu Menurunkan Feed Conversi</li>
 	<li>Meningkatkan daya tahan tubuh dan meningkatkan produksi hewan ternak.</li>
 	<li>Mengatasi Keterbatasan Susu Induk (Menjadi Susu Pengganti) bagi anak sapi, kerbau, kuda, babi,  kambing, dan domba</li>
</ul>
<strong>Dosis &amp; Aturan Pakai sudah Tertera pada Kemasan! </strong>",,Published,,0,"2026-07-02 17:29:13",1,open,TTS00189,,,no,no,,20500,,1000,7,29,16,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Nutrinos-1kg-Susu.png ! alt :  ! title : Nutrinos-1kg-Susu.png ! desc :  ! caption : ",,http://localhost:8000/product/nutrinos-1-kg-susu-pengganti-susu-induk-dalam-kemasan-untuk-hewan-ternak/,0,,,simple,,"Susu Ternak",,,,,,,
"COLIBACT Inj 100 ML - Injeksi Untuk Sapi, Kambing, Kuda, Babi Dan Hewan Ternak Lainnya.",colibact-inj-100-ml-injeksi-untuk-sapi-kambing-kuda-babi-dan-hewan-ternak-lainnya,,355,"<strong>COLIBACT INJ 100 ML</strong>

<strong>DOSIS &amp; CARA PEMAKAIAN :</strong>
<ul>
 	<li>Sapi/Kuda/Kerbau : 6,25 - 12,5 ml ( 100-200 kg ) Inj Intra.mus.kuler ( &gt; 10ml suntik pada 2 sisi berbeda )</li>
 	<li>Anak Sapi/Anak Kuda/Anak Kerbau : 2,5 - 5 ml ( 40-80 kg ) Inj Intra.mus.kuler</li>
 	<li>Domba/Kambing : 2,5 - 5 ml ( 40-80 kg ) Inj Intra.mus.kuler ( &gt; 5ml suntik pada 2 sisi berbeda)</li>
 	<li>Babi : 3,25 - 6,25 ml ( 50-100 kg ) Inj Intra.mus.kuler</li>
 	<li>Anak Babi : 1 ml ( 15 kg ) Inj Intra.mus.kuler</li>
 	<li>Anjing/Kucing ( 2 - 10 kg ) : Encerkan 1 ml Colibact Inj dengan 2 ml aqua.des, ambil 0,4 - 2 ml dan suntikkan secara Intra.mus.kuler atau Sub.cutan</li>
 	<li>Unggas ( 1 - 2 kg ) : Encerkan 1 ml Colibact Inj dengan 15 ml aqua.des, ambil 1 - 2 ml dan suntikkan secara Intra.mus.kuler atau Sub.cutan</li>
</ul>
<strong>KEMASAN :</strong>

100 ml

<strong>PERHATIAN :</strong>
<ul>
 	<li>Dosis umum Colibact Inj : 1 ml/16 kgBB</li>
 	<li>Untuk pengobatan Mastitis masa laktasi : 1 ml/puting</li>
 	<li>Pemotongan hewan dapat dilakukan 3 hari setelah pemberian obat terakhir dihentikan.</li>
</ul>",,Published,,0,"2026-07-02 17:29:13",1,open,TTS00190,,,no,no,,155000,,250,6,12,6,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Colibact-Inj-100-ml.png ! alt :  ! title : Colibact-Inj-100-ml.png ! desc :  ! caption : ",,http://localhost:8000/product/colibact-inj-100-ml-injeksi-untuk-sapi-kambing-kuda-babi-dan-hewan-ternak-lainnya/,0,,,simple,,"Obat Ternak",,,,,,,
"PROCABEN LA 100 ML - AB Long Acting Untuk Hewan Ternak.",procaben-la-100-ml-ab-long-acting-untuk-hewan-ternak,,356,"<strong>PROCABEN LA 100 ML</strong>

<strong>DOSIS &amp; CARA PEMAKAIAN</strong>

Pemberian secara intra.mus.kular.

<strong>Umum :</strong> 1 ml per 10 kg berat badan. Ayam : 0,2 ml per kg berat badan.

Untuk sekali pen.goba.tan, jika diperlukan inj dapat diulang setelah 48 jam.

<strong>WAKTU HENTI OBAT</strong>

Daging : 14 hari Susu : 3hari

<strong>KEMASAN</strong>

100 ml",,Published,,0,"2026-07-02 17:29:13",1,open,TTS00191,,,no,no,,197700,,250,6,12,6,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Procaben-La-100-ml_-TMC.png ! alt :  ! title : Procaben-La-100-ml_-TMC.png ! desc :  ! caption : ",,http://localhost:8000/product/procaben-la-100-ml-ab-long-acting-untuk-hewan-ternak/,0,,,simple,,"Obat Ternak",,,,,,,
"HERBAL GROW PROMOTOR (HGP) 1 KG - Meningkatkan Pertumbuhan Ternak Ruminansia dan Unggas.",herbal-grow-promotor-hgp-1-kg-meningkatkan-pertumbuhan-ternak-ruminansia-dan-unggas,,357,"<strong>HERBAL GROW PROMOTOR (HGP) 1 KG</strong>

Kunyit merupakan antibiotik alami bagi ayam supaya gak gampang sakit yg berujung melancarkan produksi telur dan mempercepat pertumbuhan unggas..temu lawak punya fungsi untuk menambah nafsu makan pada ayam di saat fi gak terkejar supaya bb unggas tetap optimal..temu iteng punya fungsi untuk membersihkan cacing2 dan parasit2 lain dalam usus unggas sehingga pencernan tetap bagus dalam menyerap nutrisi pakan sehingga gak banyak kebuang melalui parasit dan feses..bawang puntih punya fungsi sangat bagus buat ayam untuk memperbanyak bakteri baik di usus dan menekan bakteri jahat di usus sehingga dalam proses penyerapan nutrisi protein kasar yg berupa bkk dan mbm dapat terserap sempurna..karena hanya bakteri baik ini yg bisa memproses pritein kasar jadi asam amino bagi tubuh ayam..klo bakteri baik banyak di usus bkk dan mbm di sentrat terserap sempurna gak banyak ke buang melalui feses..semua rempah2 ini tergabung dalam satu wadah yaitu herbal growh promotor atau hgp yg harganya sangat murah di banding kasiatnya.

<strong>Komposisi</strong> setiap kg HGP mengandung :

Bawang Putih, Kunir/Kunyit, Jahe, Temu Lawak, Temu Hitam ( Ireng ), Temu Giring, Kencur, Sambiluto, dll

<strong>Dosis :</strong> 3-4 HGP dicampur satu ton ransum pakan",,Published,,0,"2026-07-02 17:29:13",1,open,TTS00192,,,no,no,,19800,,1000,7,29,16,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Hgp-Herbal-Grow-Promotor-1-Kg.png ! alt :  ! title : Hgp-Herbal-Grow-Promotor-1-Kg.png ! desc :  ! caption : ",,http://localhost:8000/product/herbal-grow-promotor-hgp-1-kg-meningkatkan-pertumbuhan-ternak-ruminansia-dan-unggas/,0,,,simple,,"Vitamin & Suplemen Ternak & Unggas",,,,,,,
"HERBAL GROW PROMOTOR 1 ZAK 15 KG - Meningkatkan Pertumbuhan dan Produksi Telur Ayam Unggas",herbal-grow-promotor-1-zak-15-kg-meningkatkan-pertumbuhan-dan-produksi-telur-ayam-unggas,,358,"<strong>HERBAL GROW PROMOTOR HGP</strong>

Untuk Kesehatan dan Pertumbuhan Ternak Ruminansia dan Unggas

<strong>Kandungan dalam Herbal Grow Promotor :</strong>
<ul>
 	<li>KUNYIT merupakan antibiotik alami bagi unggas agar kesehatan tetap terjaga dan berpengaruh melancarkan produksi telur dan mempercepat pertumbuhan unggas.</li>
 	<li>TEMU LAWAK berfungsi untuk menambah nafsu makan pada ayam di saat Feed Intake tidak terkejar supaya Berat badan unggas tetap optimal.</li>
 	<li>TEMU HITAM berfungsi untuk membasmi cacing dan parasit lain dalam usus unggas sehingga pencernaan tetap baik dalam menyerap nutrisi pakan.</li>
 	<li>BAWANG PUTIH berfungsi sangat baik untuk menekan bakteri jahat di usus sehingga dalam proses penyerapan nutrisi.</li>
</ul>
<strong>Komposisi :</strong>

Setiap kg HGP mengandung bawang putih, kunir/kunyit, jahe, emu lawak, temu hitam, temu giring, kencur, sambiloto, dll

<strong>Dosis :</strong>

3-4 HGP dicampur satu ton ransum pakan",,Published,,0,"2026-07-02 17:29:14",1,open,TTS00192X15,,,no,no,,267500,,15000,42,42,12,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Hgp-Herbal-Grow-Promotor-15-Kg.png ! alt :  ! title : Hgp-Herbal-Grow-Promotor-15-Kg.png ! desc :  ! caption : ",,http://localhost:8000/product/herbal-grow-promotor-1-zak-15-kg-meningkatkan-pertumbuhan-dan-produksi-telur-ayam-unggas/,0,,,simple,,"Vitamin & Suplemen Ternak & Unggas",,,,,,,
"NEW COLAMOX 100 GRAM - ANTIBAKTERI Untuk Mengobati Penyakit Bakterial Pada Unggas Dan Ternak.",new-colamox-100-gram-antibakteri-untuk-mengobati-penyakit-bakterial-pada-unggas-dan-ternak,,363,"<strong>Komposisi :</strong>

Amoxycillin 200g

<strong>Deskripsi :</strong>

Amoxycillin merupakan antibiotika gol penicillin semisintetis yg efektif terhadap bakteri Gram-positif dan Gram-negatif.

<strong>Indikasi :</strong>

Unggas : Staphylococcosis, Streptococcosis, Fowl Cholera, Salmonellosis, Colibacillosis, Snot, dan infeksi bakteri yg peka terhadap Amoxycillin.

Babi : Diare, Pneumonia, Erysipelas dan infeksi bakteri yg peka terhadap Amoxycillin.

<strong>Dosis &amp; Cara Pemakaian :</strong>

<strong>Unggas :</strong>
<ul>
 	<li>Larutkan 1 gr Colamox dlm 2 Liter air minum</li>
 	<li>Pemberian dilakukan 2 kali sehari ( pagi dan sore )</li>
 	<li>Berikan selama 3 - 5 hari berturut-turut.</li>
</ul>
<strong>Babi :</strong>
<ul>
 	<li>Larutkan dalam air minum 2 kali sehari ( pagi dan sore )</li>
 	<li>Berikan pada 2 hari sebelum dan sesudah melahirkan</li>
</ul>
<strong>Kemasan :</strong>

100 gr",,Published,,0,"2026-07-02 17:29:48",1,open,TTS00193,,,no,no,,60700,,150,5,14,4,,,outofstock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/New-Colamox-100-Gram.png ! alt :  ! title : New-Colamox-100-Gram.png ! desc :  ! caption : ",,http://localhost:8000/product/new-colamox-100-gram-antibakteri-untuk-mengobati-penyakit-bakterial-pada-unggas-dan-ternak/,0,,,simple,outofstock,"Obat Ternak",,,,,,,
"OSTEOVITA 50 KAPSUL BY EKA FARMA - Vitamin Ayam Untuk Aduan, Penguat Kaki Dan Pukulan.",osteovita-50-kapsul-by-eka-farma-vitamin-ayam-untuk-aduan-penguat-kaki-dan-pukulan,,364,"<strong>OSTEOVITA 50 KAPSUL EKA FARMA</strong>

OSTEOVITA Obat untuk meningkatkan kekuatan otot kaki ayam aduan.

<strong>INDIKASI</strong>

Mencegah dan mengobati gangguan otot kaki pada ayam aduan, dan pukulan lebih dahsyat

<strong>KOMPOSISI</strong>
<ul>
 	<li>Vitamin A ...........2000 IU</li>
 	<li>Vitamin D3.......... 400 IU</li>
 	<li>Vitamin E ...............10 IU</li>
 	<li>Vitamin B1............. 4 mg</li>
 	<li>Vitamin B2............. 2 mg</li>
 	<li>Vitamin B6............. 3 mg</li>
 	<li>Calcium..................10 %</li>
</ul>
<strong>CARA PEMAKAIAN</strong>

Pencegahan : 1x kapsul/hari

Pengobatan : 3x kapsul/hari

<strong>ISI</strong>

50 KAPSUL",,Published,,0,"2026-07-02 17:29:48",1,open,TTS00194,,,no,no,,23000,,100,5,5,8,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"http://localhost:8000/wp-content/uploads/2026/07/Osteovita-50-Kapsul.png ! alt :  ! title : Osteovita-50-Kapsul.png ! desc :  ! caption : ",,http://localhost:8000/product/osteovita-50-kapsul-by-eka-farma-vitamin-ayam-untuk-aduan-penguat-kaki-dan-pukulan/,0,,,simple,,"Vitamin & Suplemen Ternak & Unggas",,,,,,,
